Date,Actual_Price,Predicted_Price
2025-06-25,787.9499889940962,799.385269639657
2025-06-26,781.5599828505001,788.7256001533024
2025-06-27,781.4999965860334,782.2138590887625
2025-06-30,783.6700238585472,781.8407868146896
2025-07-01,782.1699727677587,784.4843315173421
2025-07-02,793.3300160270373,782.7435140091038
2025-07-03,775.799999559189,794.0785569054206
2025-07-04,778.4600638209449,776.9584244068974
2025-07-07,784.2399563799554,779.0441958711526
2025-07-08,790.3599469948676,785.0856889428687
2025-07-09,797.6999640821014,791.4353924838069
2025-07-10,800.46998353667,798.7626792951123
2025-07-11,799.3699768081569,801.8549467509729
2025-07-14,812.8799697980576,800.7339142251149
2025-07-15,812.2299805792863,814.4526412009291
2025-07-16,818.2700431837584,814.9323762363056
2025-07-17,820.6700262499508,820.4511343999766
2025-07-18,821.6899739792134,822.8763764053074
2025-07-21,812.9699742505145,823.696963126662
2025-07-22,813.5599805333186,814.7018162460881
2025-07-23,809.890029446171,814.79673637019
2025-07-24,806.950031545035,810.8862770868727
2025-07-25,804.400002193619,807.668018685712
2025-07-28,804.4499841228389,804.8167708523397
2025-07-29,803.6699785710225,805.3750434896647
2025-07-30,805.2400340652384,804.6480554170048
2025-07-31,772.7899611641478,806.6329314110626
2025-08-01,784.0600284042303,774.444336226632
2025-08-04,798.5999476123106,784.7910048056729
2025-08-05,803.4899511034455,799.9296414684068
2025-08-06,805.8099616829713,804.8684101640538
2025-08-07,809.2699840428904,807.1200643475895
2025-08-08,811.8499837079435,810.7316744406126
2025-08-11,807.1900157541677,813.3190968786948
2025-08-12,814.0999833661699,808.6085447092046
2025-08-13,815.2599936733459,815.4030428376427
2025-08-14,815.260009765625,816.6550257420749
2025-08-15,798.0499695921753,816.5509389292856
2025-08-18,787.9600202226247,798.8889831116612
2025-08-19,777.6099666403425,788.5942518792581
2025-08-20,777.2399799517952,777.8997603433381
2025-08-21,782.5099773603142,777.5671523100755
2025-08-22,798.0199914948607,783.0376153725665
2025-08-25,801.6599371418124,798.6241990499548
2025-08-26,801.7199881628912,802.5922128007442
2025-08-27,798.4299840603489,802.8282290435163
2025-08-28,796.9099637290201,799.7471924625206
2025-08-29,784.9999870207139,798.2470850791942
2025-09-01,793.9999884366989,785.9243762493134
2025-09-02,796.8100337982178,794.5734975337982
2025-09-03,805.4200131200196,798.1927255552364
2025-09-04,811.3999944681636,806.8018098347238
2025-09-05,818.5999522468192,812.7143430151627
2025-09-08,824.8200257353601,820.1534267677489
2025-09-09,832.9999611436506,825.9839929636364
2025-09-10,834.7600169181824,834.5724366903305
2025-09-11,847.0799874078075,836.915819269605
2025-09-12,852.6900512491993,849.2501741227243
2025-09-15,851.8400171040994,855.188930871489
2025-09-16,845.5300334085514,854.6052598680617
2025-09-17,857.1099675829173,847.8460975901107
2025-09-18,863.1099334430473,858.8756796904636
2025-09-19,874.359954677624,865.7739291942999
2025-09-22,872.2100474550898,877.4651558784972
2025-09-23,860.9400095353558,875.965930297818
2025-09-24,852.4799915705626,864.1850224730006
2025-09-25,835.1900066522358,855.4002343080938
2025-09-26,846.7100698485956,838.3524031695779
2025-09-29,841.989965825378,849.4595104454202
2025-09-30,845.3400404350832,845.1439115373068
2025-10-01,854.2500187342739,848.1020971293547
2025-10-02,854.25,857.2083950936794
2025-10-03,854.25,857.4447530508041
2025-10-06,854.25,857.4830428361893
2025-10-07,854.25,857.8677737116814
2025-10-08,854.25,857.8521930277348
2025-10-09,859.4899978637695,858.146291166544
2025-10-10,860.4899919396266,863.189074411086
2025-10-13,847.9600386253442,864.1016731341078
2025-10-14,864.7199682716237,852.1004517674446
2025-10-15,865.4100059847697,868.3404396547121
2025-10-16,859.5399930403291,869.8656655240193
2025-10-17,875.7700479459309,863.849969636889
2025-10-20,872.5000051794341,879.1154106266331
2025-10-21,879.1499900817871,877.1261614561081
2025-10-22,872.0300332059123,882.8638182002469
2025-10-23,883.0800361662114,876.2414169963449
2025-10-24,902.6999633532905,888.1450424125505
2025-10-27,903.299939223296,908.2623848475196
2025-10-28,901.5900016062078,909.0456705985853
2025-10-29,890.8599700533014,906.7836817345305
2025-10-30,900.4200000621495,896.4188546029618
2025-10-31,914.5500133693567,905.5510817102258
2025-11-03,926.5699755256355,920.2154694397032
2025-11-04,901.8899949435581,932.8838790367445
2025-11-05,898.1699879822918,907.4635231923312
2025-11-06,876.8100122522519,903.4979034089556
2025-11-07,888.3499583936282,881.7346409600941
2025-11-10,884.2700358230577,892.9719622951088
