Date,Actual_Price,Predicted_Price
2025-06-20,6025.1697814236395,6000.519010927994
2025-06-23,6092.180354718119,6057.4311185134575
2025-06-24,6092.160204058309,6125.148769767256
2025-06-25,6141.020271181129,6118.149455470033
2025-06-26,6173.069896752248,6166.725807305076
2025-06-27,6204.949932447053,6198.847219332762
2025-06-30,6198.009705581353,6229.007058525342
2025-07-01,6227.420101490105,6223.674818422645
2025-07-02,6279.349929615855,6251.5453420425765
2025-07-03,6279.35009765625,6305.9508143747225
2025-07-04,6229.980152527598,6306.392462924472
2025-07-07,6225.519866851246,6256.336648884637
2025-07-08,6263.260055727151,6254.274226803391
2025-07-09,6280.460082438076,6291.161655597854
2025-07-10,6259.75009546167,6307.0668766608
2025-07-11,6268.5598774552345,6288.102642208338
2025-07-14,6243.75964221661,6299.352837840852
2025-07-15,6263.6999421264045,6275.684888823889
